Timestamp,Profit
1547321891,0.692856
1547321892,0.714264
1547321893,0.714264
1547321894,2.88321
1547321895,2.88321
1547321896,2.88321
1547321897,0.92244
1547321898,0.92244
1547321899,0.92244
1547321900,0.92244
1547321901,0.92244
1547321902,0.92244
1547321903,0.564697
1547321904,0.564697
1547321905,0.564697
1547321906,0.564697
1547321907,0.564697
1547321908,0.564697
1547321909,0.564697
1547321910,2.08258
1547321911,2.11253
1547321912,2.11253
1547321913,2.09874
1547321914,2.09874
1547321915,2.09874
1547321916,2.21817
1547321917,2.21817
1547321918,2.21817
1547321919,2.21817
1547321920,2.21817
1547321921,2.21817
1547321922,0.673431
1547321923,1.59933
1547321924,1.59933
1547321925,1.59933
1547321926,1.45813
1547321927,1.45813
1547321928,3.31578
1547321929,3.31578
1547321930,3.31578
1547321931,1.27631
1547321932,1.27631
1547321933,3.13873
1547321934,3.13873
1547321935,5.17938
1547321936,5.27826
1547321937,5.27826
1547321938,0.58551
1547321939,0.58551
1547321940,0.58551
1547321941,0.58551
1547321942,0.606628
1547321943,0.611572
1547321944,0.58551
1547321945,0.58551
1547321946,0.611572
1547321947,1.25781
1547321948,1.15985
1547321949,1.14368
1547321950,1.15161
1547321951,1.11926
1547321952,1.08691
1547321953,1.08691
1547321954,1.2984
1547321955,1.08691
1547321956,1.2984
1547321957,1.09485
1547321958,1.09485
1547321959,1.09485
1547321960,1.10309
1547321961,1.10309
1547321962,1.10309
1547321963,1.10309
1547321964,1.2984
1547321965,1.2984
1547321966,1.2984
1547321967,1.06219
1547321968,0.809814
1547321969,1.06219
1547321970,1.15985
1547321971,1.06219
1547321972,1.2984
1547321973,1.06219
1547321974,3.62988
1547321975,3.62988
1547321976,1.1275
1547321977,1.16809
1547321978,0.489746
1547321979,1.78796
1547321980,2.12671
1547321981,2.12671
1547321982,2.12671
1547321983,1.82672
1547321984,1.74188
1547321985,1.85651
1547321986,2.67139
1547321987,1.85236
1547321988,2.67139
1547321989,1.89899
1547321990,1.4989
1547321991,1.4989
1547321992,1.4989
1547321993,1.4989
1547321994,1.4989
1547321995,1.4989
1547321996,1.4989
1547321997,1.4989
1547321998,1.4989
1547321999,1.4989
1547322000,1.40906
1547322001,2.21558
1547322002,2.21558
1547322003,2.21558
1547322004,1.4989
1547322005,1.4989
1547322006,2.21558
1547322007,1.4989
1547322008,2.21558
1547322009,1.94305
1547322010,2.58594
1547322011,1.375
1547322012,1.18091
1547322013,1.18091
1547322014,2.58594
1547322015,1.68915
1547322016,1.68915
1547322017,2.58594
1547322018,1.84521
1547322019,1.95923
1547322020,1.95923
1547322021,1.22931
1547322022,1.22931
1547322023,1.9693
1547322024,1.9693
1547322025,1.9693
1547322026,1.9693
1547322027,1.9693
1547322028,1.9693
1547322029,1.9693
1547322030,1.9693
1547322031,1.9693
1547322032,1.9693
1547322033,1.89703
1547322034,2.58594
1547322035,1.89703
1547322036,2.58594
1547322037,2.58594
1547322038,2.58594
1547322039,2.58594
1547322040,2.58594
1547322041,2.58594
1547322042,2.58594
1547322043,2.58594
1547322044,2.58594
1547322045,1.73932
1547322046,2.01202
1547322047,2.42621
1547322048,2.58594
1547322049,2.00336
1547322050,2.59589
1547322051,2.59589
1547322052,2.1925
1547322053,2.58594
1547322054,2.58594
1547322055,2.02606
1547322056,0.995361
1547322057,1.55597
1547322058,1.55597
1547322059,2.50677
1547322060,2.59589
1547322061,2.59589
1547322062,2.62708
1547322063,0.421326
1547322064,0.421326
1547322065,0.421326
1547322066,1.31711
1547322067,1.79245
1547322068,1.79245
1547322069,1.79245
1547322070,1.79245
1547322071,1.79245
1547322072,1.79245
1547322073,0.992947
1547322074,0.992947
1547322075,0.992947
1547322076,0.992947
1547322077,0.992947
1547322078,0.992947
1547322079,0.992947
1547322080,0.992947
1547322081,0.892971
1547322082,0.892971
1547322083,0.0213623
1547322084,0.0213623
1547322085,0.0213623
1547322086,0.0213623
1547322087,0.0213623
1547322088,0.0213623
1547322089,0.0213623
1547322090,0.0213623
1547322091,0.0213623
1547322092,0.0213623
1547322093,0.0213623
1547322094,0.0213623
1547322095,0.0213623
1547322096,0.0213623
1547322097,0.0213623
1547322098,0.0213623
1547322099,0.0213623
1547322100,0.0213623
1547322101,0.0213623
1547322102,0.0213623
1547322103,0.0213623
1547322104,0.0213623
1547322105,0.0213623
1547322106,0.0213623
1547322107,0.0213623
1547322108,0.0213623
1547322109,0.0213623
1547322110,0.0213623
1547322111,0.0213623
1547322112,0.0213623
1547322113,0.0213623
1547322114,0.0213623
1547322115,0.0213623
1547322116,0.0213623
1547322117,0.106445
1547322118,0.106445
1547322119,0.0213623
1547322120,0.106445
1547322121,0.0213623
1547322122,0.106445
1547322123,0.106445
1547322124,0.0213623
1547322125,0
1547322126,0
1547322127,0
1547322128,0
1547322129,0
1547322130,0
1547322131,0
1547322132,0
1547322133,0
1547322134,0
1547322135,0
1547322136,0
1547322137,0
1547322138,0
1547322139,0
1547322140,0
1547322141,0
1547322142,0
1547322143,0
1547322144,0
1547322145,0
1547322146,0
1547322147,0
1547322148,0
1547322149,0
1547322150,0
1547322151,0
1547322152,0
1547322153,0
1547322154,0
1547322155,0
1547322156,0
1547322157,0
1547322158,0.157745
1547322159,0.157745
1547322160,0.157745
1547322161,0.157745
1547322162,0.157745
1547322163,0.157745
1547322164,0.157745
1547322165,0.506134
1547322166,0.506134
1547322167,0.506134
1547322168,0.506134
1547322169,0.506134
1547322170,0.506134
1547322171,0.506134
1547322172,0.506134
1547322173,0.506134
1547322174,0.506134
1547322175,1.33132
1547322176,2.47219
1547322177,2.47219
1547322178,2.47219
1547322179,2.47219
1547322180,2.47219
1547322181,2.47219
1547322182,2.47219
1547322183,2.91531
1547322184,2.91531
1547322185,3.08962
1547322186,3.08962
1547322187,3.08962
1547322188,3.08962
1547322189,3.08962
1547322190,3.08962
1547322191,3.08962
1547322192,3.08962
1547322193,3.08962
1547322194,3.08962
1547322195,3.08962
1547322196,3.08962
1547322197,3.08962
1547322198,3.08962
1547322199,3.08962
1547322200,3.08962
1547322201,3.08962
1547322202,3.08962
1547322203,3.08962
1547322204,3.08962
1547322205,3.08962
1547322206,3.08962
1547322207,9.37984
1547322208,8.40846
1547322209,1.48489
1547322210,0.725586
1547322211,0.725586
1547322212,0.725586
1547322213,0.725586
1547322214,0.725586
1547322215,0.725586
1547322216,0.725586
1547322217,0.725586
1547322218,0.725586
1547322219,0.988953
1547322220,0.988953
1547322221,0.725586
1547322222,0.725586
1547322223,0.725586
1547322224,0.725586
1547322225,0.725586
1547322226,0.725586
1547322227,0.725586
1547322228,0.725586
1547322229,0.725586
1547322230,0.988953
1547322231,0.988953
1547322232,0.988953
1547322233,0.988953
1547322234,0.988953
1547322235,0.988953
1547322236,0.988953
1547322237,0.988953
1547322238,0.988953
1547322239,0.988953
1547322240,0.988953
1547322241,0.988953
1547322242,0.988953
1547322243,0.988953
1547322244,0.988953
1547322245,0.988953
1547322246,0.988953
1547322247,0.725586
1547322248,0.938965
1547322249,0.938965
1547322250,0.938965
1547322251,0.938965
1547322252,0.725586
1547322253,0.725586
1547322254,0.725586
1547322255,0.725586
1547322256,0.938965
1547322257,0.938965
1547322258,0.938965
1547322259,0.938965
1547322260,0.938965
1547322261,0.938965
1547322262,0.938965
1547322263,0.938965
1547322264,0.938965
1547322265,0.938965
1547322266,0.938965
1547322267,0.938965
1547322268,0.938965
1547322269,0.938965
1547322270,0.938965
1547322271,0.938965
1547322272,0.938965
1547322273,0.938965
1547322274,0.938965
1547322275,0.938965
1547322276,0.938965
1547322277,0.938965
1547322278,0.938965
1547322279,0.938965
1547322280,0.938965
1547322281,0.938965
1547322282,0.938965
1547322283,0.938965
1547322284,0.938965
1547322285,1.51341
1547322286,1.51341
1547322287,1.51341
1547322288,1.51341
1547322289,1.51341
1547322290,1.51341
1547322291,1.51341
1547322292,1.34848
1547322293,0.939468
1547322294,0.939468
1547322295,1.31564
1547322296,1.18341
1547322297,1.18341
1547322298,1.51982
1547322299,1.52856
1547322300,1.18341
1547322301,1.18341
1547322302,1.51692
1547322303,0.939468
1547322304,1.29288
1547322305,0.939468
1547322306,0.939468
1547322307,1.5735
1547322308,1.5735
1547322309,1.99994
1547322310,1.49533
1547322311,1.13959
1547322312,1.13959
1547322313,1.13959
1547322314,1.49499
1547322315,1.13959
1547322316,1.13959
1547322317,1.13959
1547322318,1.13959
1547322319,1.75917
1547322320,1.75917
1547322321,1.94505
1547322322,1.94505
1547322323,1.94505
1547322324,1.94505
1547322325,1.93951
1547322326,1.13959
1547322327,2.02094
1547322328,2.20009
1547322329,1.58537
1547322330,2.02614
1547322331,2.49586
1547322332,2.49586
1547322333,2.54066
1547322334,2.54066
1547322335,1.54072
1547322336,1.54072
1547322337,1.21027
1547322338,1.21027
1547322339,1.21027
1547322340,1.21027
1547322341,1.21027
1547322342,1.04688
1547322343,1.8963
1547322344,1.66632
1547322345,0.896545
1547322346,1.25216
1547322347,1.25216
1547322348,1.25216
1547322349,1.56159
1547322350,1.56159
1547322351,1.56159
1547322352,1.58978
1547322353,1.5899
1547322354,1.1543
1547322355,1.1543
1547322356,1.50901
1547322357,1.51751
1547322358,1.20879
1547322359,1.20847
1547322360,1.50687
1547322361,1.35172
1547322362,1.35172
1547322363,1.48174
1547322364,2.27348
1547322365,1.77085
1547322366,1.05402
1547322367,1.39709
1547322368,1.39709
1547322369,1.39709
1547322370,1.05402
1547322371,1.05402
1547322372,1.05402
1547322373,1.05402
1547322374,1.39293
1547322375,1.40039
1547322376,1.40039
1547322377,1.40039
1547322378,1.60005
1547322379,1.21785
1547322380,1.05402
1547322381,1.40039
1547322382,1.40039
1547322383,1.40039
1547322384,1.40039
1547322385,1.40039
1547322386,1.40039
1547322387,1.40039
1547322388,1.40039
1547322389,1.40039
1547322390,1.40039
1547322391,1.35028
1547322392,1.35028
1547322393,1.6931
1547322394,1.70592
1547322395,2.09613
1547322396,1.66632
1547322397,1.66632
1547322398,1.66632
1547322399,1.51283
1547322400,2.03011
1547322401,1.87312
1547322402,2.0046
1547322403,2.0046
1547322404,2.0046
1547322405,2.0046
1547322406,2.0046
1547322407,2.0046
1547322408,2.0046
1547322409,1.82307
1547322410,1.82307
1547322411,1.82307
1547322412,1.82307
1547322413,1.82307
1547322414,1.82307
1547322415,1.82307
1547322416,1.82307
1547322417,1.82307
1547322418,2.02319
1547322419,1.82307
1547322420,1.82307
1547322421,11.3017
1547322422,8.38898
1547322423,9.75967
1547322424,8.9941
1547322425,6.56429
1547322426,2.26669
1547322427,2.26669
1547322428,2.26669
1547322429,2.26669
1547322430,2.86675
1547322431,2.86675
1547322432,2.86675
1547322433,2.86675
1547322434,2.86675
1547322435,2.86675
1547322436,2.86675
1547322437,2.86675
1547322438,2.86675
1547322439,2.86675
1547322440,2.86675
1547322441,2.86675
1547322442,2.86675
1547322443,2.86675
1547322444,2.86675
1547322445,3.04587
1547322446,3.07199
1547322447,3.07199
1547322448,3.07199
1547322449,3.07199
1547322450,3.07199
1547322451,3.07199
1547322452,3.07199
1547322453,3.70343
1547322454,3.70343
1547322455,3.70343
1547322456,3.70343
1547322457,3.70343
1547322458,3.70343
1547322459,3.70343
1547322460,3.70343
1547322461,3.70343
1547322462,3.70343
1547322463,3.70343
1547322464,3.70343
1547322465,3.70343
1547322466,6.42324
1547322467,6.42324
1547322468,3.70343
1547322469,3.70343
1547322470,3.70343
1547322471,3.70343
1547322472,3.70343
1547322473,5.73794
1547322474,5.73794
1547322475,5.73794
1547322476,5.73794
1547322477,5.66958
1547322478,7.52041
1547322479,7.53707
1547322480,7.51162
1547322481,7.51162
1547322482,7.51162
1547322483,7.51162
1547322484,7.51162
1547322485,6.07352
1547322486,5.98727
1547322487,5.98727
1547322488,4.56689
1547322489,3.55138
1547322490,3.55138
1547322491,3.55138
1547322492,3.55138
1547322493,3.55138
1547322494,3.55138
1547322495,3.55138
1547322496,3.55138
1547322497,3.55138
1547322498,5.40591
1547322499,7.02554
1547322500,7.02554
1547322501,7.02554
1547322502,5.16532
1547322503,5.16532
1547322504,5.16532
1547322505,5.16532
1547322506,5.16532
1547322507,5.16532
1547322508,5.16532
1547322509,5.18998
1547322510,5.18998
1547322511,5.16532
1547322512,5.16532
1547322513,5.16532
1547322514,5.16532
1547322515,5.16532
1547322516,5.16532
1547322517,5.16532
1547322518,5.16532
1547322519,5.16532
1547322520,5.16532
1547322521,3.34325
1547322522,3.34325
1547322523,3.34325
1547322524,3.34325
1547322525,3.34325
1547322526,3.34325
1547322527,3.34325
1547322528,3.34325
1547322529,3.34325
1547322530,4.51089
1547322531,6.72543
1547322532,6.72543
1547322533,6.18603
1547322534,6.18603
1547322535,6.31424
1547322536,6.31424
1547322537,6.31424
1547322538,6.31424
1547322539,5.79427
1547322540,5.84444
1547322541,5.84444
1547322542,7.15733
1547322543,7.15733
1547322544,7.15733
1547322545,7.15733
1547322546,7.15733
1547322547,7.15733
1547322548,7.15733
1547322549,7.15733
1547322550,7.15733
1547322551,7.15733
1547322552,7.15733
1547322553,5.90611
1547322554,7.6345
1547322555,7.6345
1547322556,7.6345
1547322557,7.6345
1547322558,7.6345
1547322559,7.6345
1547322560,7.6345
1547322561,7.6345
1547322562,7.6345
1547322563,7.6345
1547322564,7.6345
1547322565,7.6345
1547322566,4.66103
1547322567,4.66103
1547322568,4.66103
1547322569,4.66103
1547322570,4.66103
1547322571,4.68581
1547322572,4.68581
1547322573,4.03585
1547322574,3.38583
1547322575,3.38583
1547322576,3.38583
1547322577,3.38583
1547322578,3.38583
1547322579,3.38583
1547322580,3.38564
1547322581,3.38564
1547322582,4.59348
1547322583,4.59348
1547322584,4.59348
1547322585,4.59348
1547322586,4.59348
1547322587,4.59348
1547322588,2.6728
1547322589,2.6728
1547322590,1.5756
1547322591,1.5756
1547322592,1.5756
1547322593,1.5756
1547322594,1.5756
1547322595,1.5756
1547322596,1.5756
1547322597,1.5756
1547322598,1.5756
1547322599,1.5756
1547322600,1.5756
1547322601,1.5756
1547322602,1.71427
1547322603,3.10224
1547322604,3.10224
1547322605,3.10224
1547322606,3.10224
1547322607,3.10224
1547322608,2.51426
1547322609,2.51426
1547322610,2.51426
1547322611,2.51426
1547322612,2.56422
1547322613,2.56422
1547322614,2.56422
1547322615,2.56422
